turn,x_m,xp_rad,y_m,yp_rad,z_m,dE_GeV,action_x,action_x_normalised
731.0,0.007974221169669721,-0.0004528631135594363,-8.307059339157308e-14,1.5938981365848763e-14,-0.8206572132395181,4.662407723399725e-06,6.51040248444497e-06,1.1865197286577018
732.0,0.0036091246837249877,-0.0010354484326834297,-1.034000465430646e-13,1.6534288030957194e-14,-0.7815909795458108,4.665838712402186e-06,6.820589429262014e-06,1.2430512457915244
733.0,-0.008370945541182232,0.000692413697075299,-1.4671651898982087e-13,1.8424372958030798e-14,-0.7403622203613034,4.669088717459017e-06,5.754186198648728e-06,1.0486994411450188
734.0,0.0005891865166198334,0.000600343992566005,-1.6787460515284872e-13,2.2068681599337955e-14,-0.6958474217908567,4.672143313678824e-06,5.590882056370598e-06,1.0189372894120843
735.0,0.0091172753210096,-0.0010929476650449023,-1.2911668535929812e-13,2.296228333847784e-14,-0.6546815390316147,4.6750172019647885e-06,6.904478156441904e-06,1.2583399518352352
736.0,-0.0031644621107515354,-0.0003450642249586167,-7.568040509361724e-14,2.1367652970371234e-14,-0.6154608233247065,4.677718921113978e-06,6.397657532647982e-06,1.1659719806600461
737.0,-0.006976744377342046,0.0010658567488236847,-3.200924586665588e-14,1.6219770040605753e-14,-0.5720677053717073,4.680230155323633e-06,5.518925162973197e-06,1.005823158014997
738.0,0.006857256850095464,-0.00023297234939467247,-3.9810904086298465e-14,1.1598692857337872e-14,-0.5282579806332905,4.682549075794119e-06,6.322029633012889e-06,1.1521888090100014
739.0,0.0052888533636850955,-0.0011365243846274758,-9.279103623003444e-14,1.0970365821466191e-14,-0.48873507685867035,4.684694500597759e-06,6.8853447110652106e-06,1.2548528847190494
740.0,-0.007799514073301757,0.0004860961727790557,-1.5241535113935492e-13,1.2651393099898134e-14,-0.4479223903274999,4.686660767910699e-06,5.877320245951092e-06,1.0711406000046744
741.0,-0.001500689237638774,0.0007949661054937013,-1.9868307643244415e-13,1.4645027677275828e-14,-0.40333036155457724,4.688431287365334e-06,5.489548877034664e-06,1.0004693349750178
742.0,0.009358248532684577,-0.000950333489023837,-2.2789468180492785e-13,1.7672385118779902e-14,-0.36135330168159346,4.69001753802139e-06,6.846750047774766e-06,1.247819013998395
743.0,-0.0010375827820829574,-0.0006072765214480908,-2.259913614657307e-13,2.081548360401057e-14,-0.32218619197161746,4.691431854857597e-06,6.558273499362154e-06,1.195244212860609
744.0,-0.008015372797147051,0.0010115945821986658,-2.1210129137383975e-13,2.3505397732475653e-14,-0.27929076510391304,4.692657871493712e-06,5.57302874915701e-06,1.0156835272550868
745.0,0.004963732804519905,6.899459450040044e-05,-1.6713241070524851e-13,2.6212166074449184e-14,-0.23493498038393087,4.6936891773238525e-06,6.03713541111732e-06,1.1002668862613965
746.0,0.0071227554799832135,-0.0011957131096805547,-1.3085608356023658e-13,2.616379650922208e-14,-0.19481356892319737,4.694544360188033e-06,6.928849266936912e-06,1.262781582514861
747.0,-0.006524679632861551,0.00019216441914065568,-6.004053090267518e-14,2.145474796735417e-14,-0.1545795637810886,4.695222925828141e-06,6.061585383608275e-06,1.104722889526167
748.0,-0.003882761039997445,0.0009676255417583185,-2.959090548606157e-14,1.6420724517385396e-14,-0.11018422639747347,4.69570660703597e-06,5.45522649080066e-06,0.9942140860102177
749.0,0.008962381044344622,-0.0007147185620413278,-4.881144556953886e-14,1.2136267150557271e-14,-0.06735064770929014,4.6960022595417515e-06,6.712432024983487e-06,1.2233395775369895
750.0,0.0015362185038663772,-0.0008688287290809517,-1.2344680672904834e-13,1.242524415299831e-14,-0.02814149266636221,4.696125793659184e-06,6.720462347949776e-06,1.2248031025110229
751.0,-0.008509793191284401,0.0008617177548933592,-1.7067392603834443e-13,1.6487667640709124e-14,0.014008576974418905,4.69606429950841e-06,5.660934278340986e-06,1.0317042947704727
752.0,0.0024710962114548895,0.000393540195701034,-2.1485019364329834e-13,2.2741233744146854e-14,0.058682793752300906,4.695806696714536e-06,5.74074069801152e-06,1.0462490009754835
753.0,0.0085582415870231,-0.0011654839207869225,-1.982890176554494e-13,2.8290366550477334e-14,0.09952155682038936,4.695369821960484e-06,6.931063819470637e-06,1.2631851843317519
754.0,-0.00458260169315661,-0.0001419311787088186,-1.1018278612419027e-13,2.917460475892953e-14,0.1391922513452013,4.694758802775142e-06,6.271623378353335e-06,1.1430022778018
755.0,-0.005998463528410587,0.0010586897288251322,-3.856675310493113e-14,2.5018780588175353e-14,0.18310233326782038,4.693955029307679e-06,5.4846697659883025e-06,0.9995801178292804
756.0,0.007803222991679233,-0.0004153981137586012,1.1011343285344736e-14,1.8892661498404093e-14,0.22666669997620817,4.692960019161459e-06,6.485167446900938e-06,1.1819206474225632
757.0,0.004048685686054185,-0.0010653991853467263,3.478354799275597e-14,1.679828397442177e-14,0.2660695076097137,4.691792040540428e-06,6.842596805681705e-06,1.247062086344063
758.0,-0.008241857601179625,0.0006328137048706817,4.461287236791341e-14,1.4720767012722e-14,0.3073670991421296,4.690442775816969e-06,5.7901613157822e-06,1.0552559000308745
759.0,-0.00013484134196608692,0.0006717946304277275,3.709958608072095e-14,1.2843645826170756e-14,0.35205183815612157,4.688897356260423e-06,5.5454159025699445e-06,1.0106510907324247
760.0,0.009268265180905939,-0.0010467214550144003,5.140456970535731e-14,1.2116340485988738e-14,0.3936032904703677,4.687169536216082e-06,6.889396943016554e-06,1.2555914032924946
761.0,-0.0023616997528475504,-0.00044938304636380996,3.876270703809611e-14,1.1667405330099874e-14,0.43284565944496917,4.685269451982533e-06,6.461604658921896e-06,1.1776263333819013
762.0,-0.00744682590793605,0.0010536676291350619,8.194451978362345e-15,1.0719514475635682e-14,0.47607438139705327,4.683179604466795e-06,5.53807954913386e-06,1.0093140415854451
763.0,0.006172254385806222,-0.00011625990502571931,-3.982577629449551e-14,7.616805296575365e-15,0.5200997343070787,4.68089649665812e-06,6.21261538452889e-06,1.132248081116035
764.0,0.006024407872835641,-0.0011681614303202794,-1.230228411550414e-13,5.572340055705768e-15,0.5597778044361036,4.678439212041097e-06,6.904965513985486e-06,1.2584287726634023
765.0,-0.007415906464475552,0.0003857292674096398,-1.024115980431762e-13,-3.935426530675943e-15,0.6002766038815168,4.675804147819208e-06,5.939241661863281e-06,1.0824257673628788
766.0,-0.0023067710065843494,0.0008601191105856057,-1.0353426213315974e-13,-8.417685512285509e-15,0.6447093149202962,4.672974035104037e-06,5.4736928128955175e-06,0.9975795700234791
767.0,0.009317094956036208,-0.0008885637843778907,-1.4991223504173215e-13,-1.0599144498806884e-14,0.6867987911236202,4.6699591601107015e-06,6.8119764208115564e-06,1.2414815264886119
768.0,-0.0004100588628491938,-0.0006764586730094223,-2.438343148597075e-13,-8.869008346798761e-15,0.7257484587570762,4.6667733058138724e-06,6.601341092885737e-06,1.2030932743439249
769.0,-0.008172068880356844,0.0009898252609440853,-3.2857397642303293e-13,-2.3257156316216036e-15,0.7682591274787949,4.663400840309023e-06,5.5901015096518794e-06,1.0187950349073727
770.0,0.004634047673347533,0.00011567546734907455,-3.54078112958217e-13,3.8726099552609004e-15,0.8124333191292247,4.659834461146375e-06,5.989642079564834e-06,1.0916112347864921
771.0,0.007242548494635841,-0.0011961899227720624,-3.157106933467373e-13,8.565781319264921e-15,0.852309758090006,4.6560930343858e-06,6.92295289888394e-06,1.2617069704553159
772.0,-0.00652915740283804,0.0001931435412856339,-2.898403444017625e-13,1.2664993155769473e-14,0.8921637395150668,4.6521766586102635e-06,6.05988831064997e-06,1.1044135982725445
773.0,-0.003688217283550429,0.0009567270168388901,-2.772526286270312e-13,1.8503500588964253e-14,0.9362156907692099,4.64806690578171e-06,5.468508191162279e-06,0.99663467360781
774.0,0.009082676921732478,-0.0007616706815053873,-2.6351773775362126e-13,2.469211742608973e-14,0.9785305932253733,4.6437714011100984e-06,6.733202769315568e-06,1.2271250421050868
775.0,0.0008019617204124556,-0.0008000981787091614,-1.7975779883614873e-13,2.839547553766565e-14,1.0172266339831573,4.63930603049357e-06,6.676527783972088e-06,1.2167960358121437
776.0,-0.008408308797534268,0.0009313614639671121,-5.341096829152077e-14,2.4789238791515936e-14,1.0591434889964542,4.634656655362748e-06,5.624922445569406e-06,1.0251411444659113
777.0,0.0037512960732521312,0.0002348829833663132,4.521127849800695e-14,1.991249097891491e-14,1.1032022308084555,4.629813873370056e-06,5.878603565723669e-06,1.0713744848116395
778.0,0.007728315447829508,-0.0011947636157329721,1.1062119715821805e-13,1.6122126684625998e-14,1.1430276987424655,4.624796267529501e-06,6.920735862429672e-06,1.2613029159443347
779.0,-0.006104495013805704,0.00011233069782163118,2.2257330274671425e-13,1.0919680321673145e-14,1.1824165096803634,4.619605754656131e-06,6.1108090282045866e-06,1.1136938902545401
780.0,-0.004127819663185595,0.000983394579490869,2.9613880549638874e-13,2.7850391490414797e-15,1.2261074012963584,4.61422344969129e-06,5.4792956442954265e-06,0.9986006850786877
781.0,0.008990352805275227,-0.0007276542976255882,3.1003244917985996e-13,-5.140015841801129e-15,1.2682543440849219,4.6086561301843435e-06,6.705237561315452e-06,1.2220283877757374
782.0,0.000960587985843856,-0.0008152615044687979,2.726293973558536e-13,-1.0762797518397711e-14,1.306624403089532,4.602920375710881e-06,6.684623811757008e-06,1.2182715354780276
783.0,-0.00840763694924087,0.0009322513423075321,2.534970578272182e-13,-1.6435451190685035e-14,1.3481937980631549,4.597002141985833e-06,5.626206216673425e-06,1.0253751115279537
784.0,0.003915706943717011,0.00021319574500243212,2.2245411170666056e-13,-2.3089230974778548e-14,1.3919247603235796,4.590891940269203e-06,5.896211028556097e-06,1.0745834418726197
785.0,0.007510101803771507,-0.0011955302826216038,1.4866356796201867e-13,-2.6749106613400872e-14,1.4313237948921766,4.584608786640575e-06,6.910632003566661e-06,1.259461489411155
786.0,-0.006463772731847271,0.0001805096895653506,2.3178842784435518e-14,-2.113940227057545e-14,1.4704479871348206,4.57815388758905e-06,6.065746708993402e-06,1.1054812903590823
787.0,-0.003482313124014931,0.0009451533891772531,-6.277233935076905e-14,-1.6474054892785795e-14,1.513885654421937,4.571508308037552e-06,5.490488912251344e-06,1.0006406562309444
788.0,0.0092004919189744,-0.000818401989445352,-1.6077389309084248e-13,-1.2837850186436172e-14,1.5554035894761797,4.564680475130649e-06,6.755723653429117e-06,1.231229469346165
789.0,-0.0001608875574782023,-0.0007029812300728599,-2.79404995984636e-13,-6.676666888206945e-15,1.5933496063571764,4.557686068696143e-06,6.618342895659932e-06,1.2061918499638697
790.0,-0.008104982282842023,0.0010025518653031125,-3.457816265602532e-13,4.504462310491602e-15,1.6348967204044136,4.550509280817747e-06,5.594298243453486e-06,1.0195598889180775
791.0,0.005282919945069403,2.107969197501969e-05,-3.0597914559487407e-13,1.1548128908753303e-14,1.6780393808404594,4.543143107445703e-06,6.065372232670285e-06,1.105413042113854
792.0,0.00632402960423054,-0.0011761284897307044,-2.8618770713247086e-13,1.8562649451489814e-14,1.7166015512970145,4.535607655785897e-06,6.881704505312314e-06,1.254189457849128
793.0,-0.007527583465903528,0.0004144683128902654,-2.2227017433680918e-13,2.359007132668239e-14,1.7557633704037086,4.527900293530667e-06,5.912908585583357e-06,1.077626568757719
794.0,-0.0014353933759224265,0.0007917876392033942,-1.2419784059023757e-13,2.495589114694046e-14,1.7990034487938902,4.5200031181413245e-06,5.530297506419717e-06,1.0078957656444956
795.0,0.00930689406277148,-0.0010120093945118706,-3.583029034751825e-15,1.969389519338243e-14,1.8393413327779282,4.511928869525762e-06,6.848923793772523e-06,1.2482151788311517
796.0,-0.002671681372225571,-0.00041043569859881135,1.008237700574942e-13,1.4888435678312583e-14,1.8769257953143217,4.503689634515781e-06,6.446402190739412e-06,1.1748556861806099
797.0,-0.006855581688665761,0.0010710513218967312,2.1788893031105093e-13,8.449883864632893e-15,1.9187736719180408,4.495266697789479e-06,5.554278717841256e-06,1.0122663372853045
798.0,0.007531137339530072,-0.0003629500009457687,2.860785062264709e-13,-1.0120687870626302e-15,1.9608465168069034,4.4866590717923265e-06,6.403597246756317e-06,1.167054492530697
799.0,0.003535572228600949,-0.0010287662175065045,2.532268389373191e-13,-8.609100436806473e-15,1.998312821552359,4.477886978083917e-06,6.791504077657709e-06,1.2377504454837234
800.0,-0.008484545540251904,0.0007733798513725094,2.1756726894847929e-13,-1.2495303672375663e-14,2.0379915861917097,4.468940704518432e-06,5.7036866203599995e-06,1.0394959017215144
801.0,0.002310267202928652,0.0004129731670203951,2.114757628989453e-13,-2.084063253754101e-14,2.080786674585458,4.459806571213671e-06,5.734958761683652e-06,1.0451952440780798
802.0,0.008107058158187576,-0.0011828850194249487,1.2009115276895297e-13,-2.5093524623360516e-14,2.1193791077040904,4.450503026775627e-06,6.885908040118048e-06,1.2549555513416608
803.0,-0.006101115766171684,0.00011184214879502875,-2.463158772709245e-14,-1.8838719372055945e-14,2.1570684708919527,4.441034035455529e-06,6.109499441677227e-06,1.1134552183360513
804.0,-0.003511642040549944,0.0009496582662817311,-1.5311737448965272e-13,-1.2833156858991516e-14,2.199294410764156,4.431379682815877e-06,5.530385700295132e-06,1.0079118389630617
805.0,0.00926997025175235,-0.0008665884397398697,-2.79171894502146e-13,-3.4634700385196716e-15,2.2394992502795854,4.421548840981962e-06,6.76761204930092e-06,1.233396127441066
806.0,-0.0012630034830956678,-0.0005821561027786339,-3.1060412865471156e-13,8.601903515301832e-15,2.2761262046857453,4.411557215974943e-06,6.553200332243061e-06,1.1943196290291234
807.0,-0.007467584902765294,0.0010590572052126455,-2.8328645272933334e-13,1.8818378148928824e-14,2.3168014428479675,4.401387036841201e-06,5.588377039579111e-06,1.0184807505343698
808.0,0.006992237998908416,-0.00026119830671841524,-1.8190315564188083e-13,2.5630028117600056e-14,2.358289238655887,4.391034736655812e-06,6.2999697755977215e-06,1.148168403805099
809.0,0.00395224089912765,-0.0010560468163843954,-1.893915496764502e-15,2.3102222740414052e-14,2.3949652149123897,4.38052143810365e-06,6.787707683086896e-06,1.2370585532287053
810.0,-0.00847099373326521,0.0007631796895088876,1.5583867144939294e-13,1.4254207007325137e-14,2.4336714100666788,4.3698382290313095e-06,5.704293097403893e-06,1.0396064320580454
811.0,0.0025085515806667425,0.0003895362567281317,2.7176062184234843e-13,3.769201223772894e-15,2.475613975894591,4.3589709025806265e-06,5.7512649048813844e-06,1.0481670358603319
812.0,0.007796105602859363,-0.0011880987021160932,2.8205472003985053e-13,-8.543432044334025e-15,2.5131839223662547,4.347938653457419e-06,6.8607478737936205e-06,1.250370115373367
813.0,-0.0066831830979295894,0.00022476579618834042,2.4392293178250955e-13,-1.8458531349280365e-14,2.5501061271343812,4.336744325085831e-06,6.031200880232192e-06,1.0991853190322802
814.0,-0.002359324313736296,0.0008696741561407568,1.43504906202193e-13,-2.4460298526829633e-14,2.5915838456853004,4.325367919899233e-06,5.562013792540971e-06,1.0136760533137343
815.0,0.009311276321234851,-0.0009937792534618394,-1.3692066144406053e-14,-1.9519723252505785e-14,2.6303875475286675,4.313821176162469e-06,6.822259955750109e-06,1.2433556989555348
816.0,-0.0031150960228533047,-0.00035315238593942725,-1.7493772064379243e-13,-1.0954888853298753e-14,2.666142166311549,4.3021174785879035e-06,6.426724150684566e-06,1.1712693667783645
817.0,-0.006149368323144208,0.0010711503424236037,-2.812955829581445e-13,1.9772013778334894e-15,2.706441803056222,4.290236875682937e-06,5.5967512795913725e-06,1.0200069543306487
818.0,0.008478072304811873,-0.0005791557053130158,-2.493204999769361e-13,1.2398586622061038e-14,2.746334997787936,4.278181151626398e-06,6.559135222523518e-06,1.1954012617579761
819.0,0.0010480182881085196,-0.0008227517780646264,-1.8101859940554915e-13,2.0812986167474265e-14,2.7816600341788127,4.265970359491361e-06,6.674837283650474e-06,1.2164879424204231
820.0,-0.008183355383245598,0.0009956231589725527,-2.0105239500155637e-14,1.9722226416824128e-14,2.82038606207291,4.2535895697753765e-06,5.6251212790079455e-06,1.0251773818257532
821.0,0.005869471399697576,-7.207979575120545e-05,1.0747100050757363e-13,1.3278238384272974e-14,2.8609223554561427,4.2410308358655125e-06,6.107772782186562e-06,1.113140534942015
822.0,0.004840767036078474,-0.0011069808853148679,2.3430746806895585e-13,2.796509249969626e-15,2.8964509558031524,4.228316140282276e-06,6.772447566432062e-06,1.234277399603282
823.0,-0.008388148398147707,0.0007108672020536042,2.596380059656977e-13,-9.698957952949933e-15,2.9335242369368295,4.215438702263182e-06,5.717283545975454e-06,1.0419739390671892
824.0,0.0023433622288748703,0.00040885225999453395,2.1414066948964592e-13,-2.007686410371178e-14,2.9741447951169637,4.202382950148817e-06,5.733784470985036e-06,1.0449812298010184
825.0,0.007602279430924404,-0.0011865953420418262,6.718026624278199e-14,-2.3471204723708278e-14,3.010282113193017,4.189168564242428e-06,6.818001467841954e-06,1.2425795902695742
